TÍTULO DA TABELA,TÍTULO DA NOTA,LINK,DATA DE PUBLICAÇÃO,HORÁRIO DE PUBLICAÇÃO,DATA DE ATUALIZAÇÃO,HORÁRIO DE ATUALIZAÇÃO,ANO,MÊS,NÚMERO DA NOTA,CATEGORIA
Notas à Imprensa - Itamaraty,Concessão de agrément ao Embaixador designado do Brasil em Singapura,https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/concessao-de-agrement-ao-embaixador-designado-do-brasil-em-singapura,29/05/2024,14h30,Data não disponível,Horário não disponível,2024,Maio,219,Comunicações e Transparência Pública
Notas à Imprensa - Itamaraty,"Reconhecimento Oficial do Estado da Palestina por Espanha, Irlanda e Noruega",https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/reconhecimento-oficial-do-estado-da-palestina-por-espanha-irlanda-e-noruega,29/05/2024,10h47,Data não disponível,Horário não disponível,2024,Maio,218,Comunicações e Transparência Pública
Notas à Imprensa - Itamaraty,Abertura de mercado no Peru para exportação de hemoderivados bovinos e suínos,https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/abertura-de-mercado-no-peru-para-exportacao-de-hemoderivados-bovinos-e-suinos,28/05/2024,17h10,Data não disponível,Horário não disponível,2024,Maio,217,Comunicações e Transparência Pública
Notas à Imprensa - Itamaraty,Ataque israelense a campo de refugiados nas proximidades de Rafah,https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/ataque-israelense-a-campo-de-refugiados-nas-proximidades-de-rafah,27/05/2024,19h37,Data não disponível,Horário não disponível,2024,Maio,216,Comunicações e Transparência Pública
Notas à Imprensa - Itamaraty,Deslizamentos de terra em Papua Nova Guiné,https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/deslizamentos-de-terra-em-papua-nova-guine,26/05/2024,13h18,Data não disponível,Horário não disponível,2024,Maio,215,Comunicações e Transparência Pública
Notas à Imprensa - Itamaraty,Acordo sobre Participação da Sociedade na Construção da Paz entre o Governo da Colômbia e o Exército de Libertação Nacional,https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/acordo-sobre-participacao-da-sociedade-na-construcao-da-paz-entre-o-governo-da-colombia-e-o-exercito-de-libertacao-nacional,25/05/2024,22h34,Data não disponível,Horário não disponível,2024,Maio,214,Comunicações e Transparência Pública
Notas à Imprensa - Itamaraty,Medidas cautelares da Corte Internacional de Justiça  sobre operações de Israel em Rafah,https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/medidas-cautelares-da-corte-internacional-de-justica-sobre-operacoes-de-israel-em-rafah,24/05/2024,19h51,Data não disponível,Horário não disponível,2024,Maio,213,Comunicações e Transparência Pública
Notas à Imprensa - Itamaraty,"Assinatura de Tratado sobre Propriedade Intelectual, Recursos Genéticos e Conhecimentos Tradicionais – nota conjunta MRE-MMA-MPI",https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/assinatura-de-tratado-sobre-propriedade-intelectual-recursos-geneticos-e-conhecimentos-tradicionais-2013-nota-conjunta-mre-mma-mpi,24/05/2024,16h44,24/05/2024,16h46,2024,Maio,212,Comunicações e Transparência Pública
Notas à Imprensa - Itamaraty,Morte de Michel Nisembaum,https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/morte-de-michel-nisembaum,24/05/2024,09h38,24/05/2024,10h59,2024,Maio,211,Comunicações e Transparência Pública
Notas à Imprensa - Itamaraty,"Atos adotados por ocasião da visita do Presidente do Benim, Patrice Talon, ao Brasil - Brasília, 23 de maio de 2024",https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/atos-adotados-por-ocasiao-da-visita-do-presidente-da-republica-do-benin-senhor-patrice-talon-ao-brasil-brasilia-23-de-maio-de-2024,23/05/2024,15h04,23/05/2024,15h34,2024,Maio,210,Comunicações e Transparência Pública
Notas à Imprensa - Itamaraty,Abertura de mercado para pepsina suína no México – Nota Conjunta MRE-MAPA,https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/abertura-de-mercado-para-pepsina-suina-no-mexico-2013-nota-conjunta-mre-mapa,22/05/2024,19h26,Data não disponível,Horário não disponível,2024,Maio,209,Comunicações e Transparência Pública
Notas à Imprensa - Itamaraty,"Visita ao Brasil do Presidente do Benim, Patrice Talon - 23 a 25 de maio de 2024",https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/visita-ao-brasil-do-presidente-do-benim-patrice-talon-23-a-25-de-maio-de-2024,22/05/2024,10h02,Data não disponível,Horário não disponível,2024,Maio,208,Comunicações e Transparência Pública
Notas à Imprensa - Itamaraty,Concessão de agrément à Embaixadora designada da Nicarágua no Brasil,https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/concessao-de-agrement-a-embaixadora-designada-da-nicaragua-no-brasil,22/05/2024,09h35,Data não disponível,Horário não disponível,2024,Maio,207,Comunicações e Transparência Pública
Notas à Imprensa - Itamaraty,Eleição do brasileiro Valdecy Urquiza a Secretário-Geral da Interpol – Nota Conjunta MRE/MJSP,https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/eleicao-do-brasileiro-valdecy-urquiza-a-secretario-geral-da-interpol-nota-conjunta-mre-mjsp,25/06/2024,13h10,25/06/2024,14h15,2024,Junho,266,Comunicações e Transparência Pública
Notas à Imprensa - Itamaraty,"Atentados no Daguestão, Rússia",https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/atentados-no-daguestao-russia,24/06/2024,18h55,Data não disponível,Horário não disponível,2024,Junho,265,Comunicações e Transparência Pública
Notas à Imprensa - Itamaraty,Concessão de agrément à Embaixadora designada do Brasil em São Vicente e Granadinas,https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/concessao-de-agrement-a-embaixadora-designada-do-brasil-em-sao-vicente-e-granadinas,21/06/2024,10h30,21/06/2024,11h19,2024,Junho,264,Comunicações e Transparência Pública
Notas à Imprensa - Itamaraty,Concessão de agrément ao Embaixador designado do Brasil na Argélia,https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/concessao-de-agrement-ao-embaixador-designado-do-brasil-na-argelia,21/06/2024,10h00,Data não disponível,Horário não disponível,2024,Junho,263,Comunicações e Transparência Pública
Notas à Imprensa - Itamaraty,Abertura de mercado para peixes ornamentais nas Filipinas - Nota Conjunta MAPA-MRE,https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/abertura-de-mercado-para-peixes-ornamentais-nas-filipinas-nota-conjunta-mapa-mre,20/06/2024,15h00,Data não disponível,Horário não disponível,2024,Junho,262,Comunicações e Transparência Pública
Notas à Imprensa - Itamaraty,Abertura de mercado nos Estados Unidos para óleo de cozinha usado – Nota Conjunta MAPA-MRE,https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/abertura-de-mercado-nos-estados-unidos-para-oleo-de-cozinha-usado-2013-nota-conjunta-mapa-mre,20/06/2024,11h30,Data não disponível,Horário não disponível,2024,Junho,261,Comunicações e Transparência Pública
Notas à Imprensa - Itamaraty,Adesão do Brasil ao Diálogo sobre Poluição por Plásticos e Comércio Ambientalmente Sustentável de Plásticos da OMC - Nota Conjunta MRE - MDIC,https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/adesao-do-brasil-ao-dialogo-sobre-poluicao-por-plasticos-e-comercio-ambientalmente-sustentavel-de-plasticos-da-omc,19/06/2024,18h00,19/06/2024,18h06,2024,Junho,260,Comunicações e Transparência Pública
Notas à Imprensa - Itamaraty,"Atentado contra familiares da vice-presidenta da Colômbia, Francia Márquez",https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/atentado-contra-familiares-da-vice-presidenta-da-colombia-francia-marquez,17/06/2024,16h31,Data não disponível,Horário não disponível,2024,Junho,259,Comunicações e Transparência Pública
Notas à Imprensa - Itamaraty,"Declaração Conjunta dos Ministros das Relações Exteriores do BRICS - Nizhny Novgorod, Federação Russa, 10 de junho de 2024",https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/declaracao-conjunta-dos-ministros-das-relacoes-exteriores-do-brics-nizhny-novgorod-federacao-russa-10-de-junho-de-2024,13/06/2024,19h00,Data não disponível,Horário não disponível,2024,Junho,258,Comunicações e Transparência Pública
Notas à Imprensa - Itamaraty,Acidente de embarcação na República Democrática do Congo,https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/acidente-de-embarcacao-na-republica-democratica-do-congo,13/06/2024,16h41,Data não disponível,Horário não disponível,2024,Junho,257,Comunicações e Transparência Pública
Notas à Imprensa - Itamaraty,Participação do Presidente Luiz Inácio Lula da Silva na Cúpula do G7,https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/participacao-do-presidente-luiz-inacio-lula-da-silva-na-cupula-do-g7-1,13/06/2024,16h00,Data não disponível,Horário não disponível,2024,Junho,256,Comunicações e Transparência Pública
Notas à Imprensa - Itamaraty,Participação do Presidente Luiz Inácio Lula da Silva no Fórum Inaugural da Coalizão Global para a Justiça Social,https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/participacao-do-presidente-luiz-inacio-lula-da-silva-no-forum-inaugural-da-coalizao-global-para-a-justica-social,13/06/2024,09h02,Data não disponível,Horário não disponível,2024,Junho,255,Comunicações e Transparência Pública
Notas à Imprensa - Itamaraty,Visita do Ministro Mauro Vieira à Grécia – 13 de junho,https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/visita-do-ministro-mauro-vieira-a-grecia-2013-13-de-junho,12/06/2024,17h00,Data não disponível,Horário não disponível,2024,Junho,254,Comunicações e Transparência Pública
Notas à Imprensa - Itamaraty,Eleição da Senadora Mara Gabrilli para o Comitê sobre os Direitos das Pessoas com Deficiência da ONU,https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/eleicao-da-senadora-mara-gabrilli-para-o-comite-sobre-os-direitos-das-pessoas-com-deficiencia-da-onu,12/06/2024,09h31,Data não disponível,Horário não disponível,2024,Junho,253,Comunicações e Transparência Pública
Notas à Imprensa - Itamaraty,Adoção de resolução do Conselho de Segurança sobre cessar-fogo em Gaza,https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/adocao-de-resolucao-do-conselho-de-seguranca-sobre-cessar-fogo-em-gaza,12/06/2024,09h10,12/06/2024,09h21,2024,Junho,252,Comunicações e Transparência Pública
Notas à Imprensa - Itamaraty,Condenação de torcedores por ataques racistas contra o jogador de futebol brasileiro Vinicius Júnior,https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/condenacao-de-torcedores-por-ataques-racistas-contra-o-jogador-de-futebol-brasileiro-vinicius-junior,11/06/2024,17h23,11/06/2024,17h42,2024,Junho,251,Comunicações e Transparência Pública
Notas à Imprensa - Itamaraty,Abertura do mercado sul-coreano para subprodutos suínos destinados à alimentação animal – Nota Conjunta MRE-MAPA,https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/abertura-do-mercado-sul-coreano-para-subprodutos-suinos-destinados-a-alimentacao-animal-2013-nota-conjunta-mre-mapa,11/06/2024,16h50,Data não disponível,Horário não disponível,2024,Junho,250,Comunicações e Transparência Pública
Notas à Imprensa - Itamaraty,Visita do Ministro Mauro Vieira à Turquia – 12 de junho,https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/visita-do-ministro-mauro-vieira-a-turquia-2013-12-de-junho,11/06/2024,15h33,Data não disponível,Horário não disponível,2024,Junho,249,Comunicações e Transparência Pública
Notas à Imprensa - Itamaraty,"Falecimento do Vice-Presidente do Malawi, Saulos Chilima",https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/falecimento-do-vice-presidente-do-malawi-saulos-chilima,11/06/2024,12h58,Data não disponível,Horário não disponível,2024,Junho,248,Comunicações e Transparência Pública
Notas à Imprensa - Itamaraty,Abertura de mercado no Lesoto – Nota Conjunta MAPA e MRE,https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/abertura-de-mercado-no-lesoto-2013-nota-conjunta-mapa-e-mre,10/06/2024,12h32,Data não disponível,Horário não disponível,2024,Junho,247,Comunicações e Transparência Pública
Notas à Imprensa - Itamaraty,Concessão de agrément ao Embaixador designado de São Tomé e Príncipe no Brasil,https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/concessao-de-agrement-ao-embaixador-designado-de-sao-tome-e-principe-no-brasil,10/06/2024,11h43,Data não disponível,Horário não disponível,2024,Junho,246,Comunicações e Transparência Pública
Notas à Imprensa - Itamaraty,Atentado à Primeira-Ministra da Dinamarca,https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/atentado-a-primeira-ministra-da-dinamarca,08/06/2024,15h47,Data não disponível,Horário não disponível,2024,Junho,245,Comunicações e Transparência Pública
Notas à Imprensa - Itamaraty,"Incursão de ativistas israelenses na Esplanada das Mesquitas, incitados por declarações do Ministro de Segurança Nacional de Israel, Itamar Ben-Gvir",https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/incursao-de-ministro-israelense-a-esplanada-das-mesquitas-201charam-el-sharif201d,08/06/2024,11h27,12/06/2024,15h33,2024,Junho,244,Comunicações e Transparência Pública
Notas à Imprensa - Itamaraty,Participação do Ministro Mauro Vieira na reunião de Ministros de Relações Exteriores do BRICS – 10 e 11 de junho,https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/participacao-do-ministro-mauro-vieira-na-reuniao-de-ministros-de-relacoes-exteriores-do-brics-2013-10-e-11-de-junho,07/06/2024,17h31,Data não disponível,Horário não disponível,2024,Junho,243,Comunicações e Transparência Pública
Notas à Imprensa - Itamaraty,Declaração conjunta por ocasião de visita do Ministro Mauro Vieira ao Marrocos – 7 de junho de 2024,https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/declaracao-conjunta-por-ocasiao-de-visita-do-ministro-mauro-vieira-ao-marrocos-2013-7-de-junho-de-2024,07/06/2024,17h26,07/06/2024,17h31,2024,Junho,242,Comunicações e Transparência Pública
Notas à Imprensa - Itamaraty,Indicação da brasileira Anacláudia Rossbach para o cargo de diretora-executiva do ONU-Habitat – Nota conjunta MRE-Cidades,https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/indicacao-da-brasileira-anaclaudia-rossbach-para-o-cargo-de-diretora-executiva-do-onu-habitat-2013-nota-conjunta-mre-cidades,07/06/2024,13h46,Data não disponível,Horário não disponível,2024,Junho,241,Comunicações e Transparência Pública
Notas à Imprensa - Itamaraty,Visita do Ministro Mauro Vieira ao Marrocos – 7 de junho,https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/visita-do-ministro-mauro-vieira-ao-marrocos-2013-7-de-junho,06/06/2024,17h32,Data não disponível,Horário não disponível,2024,Junho,240,Comunicações e Transparência Pública
Notas à Imprensa - Itamaraty,"Ataque a escola da UNRWA em Nuseirat, Gaza",https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/ataque-a-escola-da-unrwa-em-nuseirat-gaza,06/06/2024,16h15,Data não disponível,Horário não disponível,2024,Junho,239,Comunicações e Transparência Pública
Notas à Imprensa - Itamaraty,Declaração Conjunta sobre Gaza,https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/declaracao-conjunta-sobre-gaza,06/06/2024,16h14,Data não disponível,Horário não disponível,2024,Junho,238,Comunicações e Transparência Pública
Notas à Imprensa - Itamaraty,VII Sessão Plenária da Comissão Sino-Brasileira de Alto Nível de Concertação e Cooperação (COSBAN),https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/vii-sessao-plenaria-da-comissao-sino-brasileira-de-alto-nivel-de-concertacao-e-cooperacao-cosban,06/06/2024,10h47,07/06/2024,09h23,2024,Junho,237,Comunicações e Transparência Pública
Notas à Imprensa - Itamaraty,Adesão da Bolívia ao MERCOSUL como Estado Parte,https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/adesao-da-bolivia-ao-mercosul-como-estado-parte,08/07/2024,19h06,Data não disponível,Horário não disponível,2024,Julho,296,Comunicações e Transparência Pública
Notas à Imprensa - Itamaraty,Comunicado Conjunto dos Presidentes dos Estados Partes do Mercosul e da Bolívia,https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/comunicado-conjunto-dos-presidentes-dos-estados-partes-do-mercosul-e-da-bolivia,08/07/2024,18h26,08/07/2024,19h38,2024,Julho,295,Comunicações e Transparência Pública
Notas à Imprensa - Itamaraty,Ampliação do número de assentamentos ilegais por Israel na Cisjordânia,https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/ampliacao-do-numero-de-assentamentos-ilegais-por-israel-na-cisjordania,08/07/2024,16h27,Data não disponível,Horário não disponível,2024,Julho,294,Comunicações e Transparência Pública
Notas à Imprensa - Itamaraty,Falecimento do Embaixador Sérgio de Queiroz Duarte,https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/falecimento-do-embaixador-sergio-de-queiroz-duarte,08/07/2024,16h10,Data não disponível,Horário não disponível,2024,Julho,293,Comunicações e Transparência Pública
Notas à Imprensa - Itamaraty,LXIV Cúpula de Chefes de Estado do MERCOSUL e Estados Associados e LXIV Reunião Ordinária do Conselho do Mercado Comum,https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/lxiv-cupula-de-chefes-de-estado-do-mercosul-e-estados-associados-e-lxiv-reuniao-ordinaria-do-conselho-do-mercado-comum,05/07/2024,19h20,Data não disponível,Horário não disponível,2024,Julho,292,Comunicações e Transparência Pública
Notas à Imprensa - Itamaraty,"Entrada em vigor, entre Brasil e Palestina, do Acordo de Livre Comércio Mercosul-Palestina",https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/entrada-em-vigor-entre-brasil-e-palestina-do-acordo-de-livre-comercio-mercosul-palestina,05/07/2024,18h42,05/07/2024,18h52,2024,Julho,291,Comunicações e Transparência Pública
Notas à Imprensa - Itamaraty,"3ª Reunião de Sherpas do G20 – Rio de Janeiro, 3 a 5 de julho de 2024",https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/3a-reuniao-de-sherpas-do-g20-2013-rio-de-janeiro-3-a-5-de-julho-de-2024,05/07/2024,15h35,Data não disponível,Horário não disponível,2024,Julho,290,Comunicações e Transparência Pública
Notas à Imprensa - Itamaraty,Abertura de mercado de bovinos e bubalinos para reprodução no Gabão  - Nota Conjunta MRE/Mapa,https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/abertura-de-mercado-de-bovinos-e-bubalinos-para-reproducao-no-gabao-nota-conjunta-mre-mapa,05/07/2024,09h00,Data não disponível,Horário não disponível,2024,Julho,289,Comunicações e Transparência Pública
Notas à Imprensa - Itamaraty,Concessão de agrément à Embaixadora designada do Brasil na Turquia,https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/concessao-de-agrement-a-embaixadora-designada-do-brasil-na-turquia,04/07/2024,18h48,Data não disponível,Horário não disponível,2024,Julho,288,Comunicações e Transparência Pública
Notas à Imprensa - Itamaraty,Concessão de anuência ao Representante Permanente do Brasil na Palestina,https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/concessao-de-anuencia-ao-representante-permanente-do-brasil-na-palestina,04/07/2024,18h43,05/07/2024,10h38,2024,Julho,287,Comunicações e Transparência Pública
Notas à Imprensa - Itamaraty,Aprovação do Protocolo de Adesão da Bolívia ao MERCOSUL pelo Congresso boliviano,https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/aprovacao-do-protocolo-de-adesao-da-bolivia-ao-mercosul-pelo-congresso-boliviano,03/07/2024,19h33,Data não disponível,Horário não disponível,2024,Julho,286,Comunicações e Transparência Pública
Notas à Imprensa - Itamaraty,Passagem do furacão Beryl pelo Caribe,https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/passagem-do-furacao-beryl-pelo-caribe,03/07/2024,19h08,Data não disponível,Horário não disponível,2024,Julho,285,Comunicações e Transparência Pública
Notas à Imprensa - Itamaraty,"Visita ao Brasil da Ministra dos Negócios Estrangeiros e Europeus da Eslovênia, Tanja Fajon",https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/visita-ao-brasil-da-ministra-dos-negocios-estrangeiros-e-europeus-da-eslovenia-tanja-fajon,03/07/2024,18h45,Data não disponível,Horário não disponível,2024,Julho,284,Comunicações e Transparência Pública
Notas à Imprensa - Itamaraty,Abertura de mercado no Chile para vísceras comestíveis - Nota Conjunta MRE/MAPA,https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/abertura-de-mercado-no-chile-para-visceras-comestiveis-nota-conjunta-mre-mapa,03/07/2024,18h30,Data não disponível,Horário não disponível,2024,Julho,283,Comunicações e Transparência Pública
Notas à Imprensa - Itamaraty,Quitação de contribuições do Brasil a organismos internacionais – Nota Conjunta MRE/MPO,https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/quitacao-de-contribuicoes-do-brasil-a-organismos-internacionais-2013-nota-conjunta-mre-mpo,03/07/2024,16h30,Data não disponível,Horário não disponível,2024,Julho,282,Comunicações e Transparência Pública
Notas à Imprensa - Itamaraty,Cinquentenário das relações diplomáticas entre o Brasil e o Sultanato de Omã,https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/cinquentenario-das-relacoes-diplomaticas-entre-o-brasil-e-o-sultanato-de-oma,03/07/2024,11h00,Data não disponível,Horário não disponível,2024,Julho,281,Comunicações e Transparência Pública
Notas à Imprensa - Itamaraty,Cinquentenário das relações diplomáticas entre o Brasil e os Emirados Árabes Unidos,https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/cinquentenario-das-relacoes-diplomaticas-entre-o-brasil-e-os-emirados-arabes-unidos,03/07/2024,10h30,Data não disponível,Horário não disponível,2024,Julho,280,Comunicações e Transparência Pública
Notas à Imprensa - Itamaraty,Ataques na Nigéria,https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/ataques-na-nigeria,01/07/2024,19h46,Data não disponível,Horário não disponível,2024,Julho,279,Comunicações e Transparência Pública
Notas à Imprensa - Itamaraty,Eleição do Presidente do Conselho Europeu,https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/eleicao-do-presidente-do-conselho-europeu,01/07/2024,17h00,Data não disponível,Horário não disponível,2024,Julho,278,Comunicações e Transparência Pública
Notas à Imprensa - Itamaraty,Abertura de mercado no México para material genético avícola do Brasil – Nota Conjunta MRE/MAPA,https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/abertura-de-mercado-no-mexico-para-material-genetico-avicola-do-brasil-2013-nota-conjunta-mre-mapa,01/07/2024,16h00,Data não disponível,Horário não disponível,2024,Julho,277,Comunicações e Transparência Pública
Notas à Imprensa - Itamaraty,"Transferência da Presidência Rotativa do Consenso de Brasília do Chile para a Colômbia – Luque, Paraguai, 28 de junho de 2024",https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/transferencia-da-presidencia-rotativa-do-consenso-de-brasilia-do-chile-para-a-colombia-2013-luque-paraguai-28-de-junho-de-2024,28/06/2024,18h19,28/06/2024,18h20,2024,Junho,276,Comunicações e Transparência Pública
Notas à Imprensa - Itamaraty,Eleição da brasileira Rebecca Lemos Igreja a Secretária-Geral da FLACSO,https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/eleicao-da-brasileira-rebecca-lemos-igreja-a-secretaria-geral-da-flacso,28/06/2024,17h37,Data não disponível,Horário não disponível,2024,Junho,275,Comunicações e Transparência Pública
Notas à Imprensa - Itamaraty,"Comunicado dos países da América do Sul, unidos no âmbito do Consenso de Brasília, sobre a situação na Bolívia",https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/comunicados-dos-paises-membros-do-consenso-de-brasilia,27/06/2024,22h30,27/06/2024,22h46,2024,Junho,274,Comunicações e Transparência Pública
Notas à Imprensa - Itamaraty,Comunicado dos Estados Partes do MERCOSUL e Associados sobre a situação no Estado Plurinacional da Bolívia,https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/comunicado-dos-estados-partes-do-mercosul-e-associados-sobre-a-situacao-no-estado-plurinacional-da-bolivia,27/06/2024,15h00,27/06/2024,15h13,2024,Junho,273,Comunicações e Transparência Pública
Notas à Imprensa - Itamaraty,Abertura de mercado para penas de aves em Hong Kong - Nota Conjunta MRE/MAPA,https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/abertura-de-mercado-para-penas-de-aves-em-hong-kong-nota-conjunta-mre-mapa,27/06/2024,14h45,Data não disponível,Horário não disponível,2024,Junho,272,Comunicações e Transparência Pública
Notas à Imprensa - Itamaraty,Situação na Bolívia. Assistência a brasileiros.,https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/situacao-na-bolivia-assistencia-a-brasileiros,26/06/2024,18h22,26/06/2024,18h28,2024,Junho,271,Comunicações e Transparência Pública
Notas à Imprensa - Itamaraty,Condenação brasileira à tentativa de golpe na Bolívia,https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/condenacao-brasileira-a-tentativa-de-golpe-na-bolivia,26/06/2024,18h06,26/06/2024,18h09,2024,Junho,270,Comunicações e Transparência Pública
Notas à Imprensa - Itamaraty,Visita oficial do Secretário-Geral do Conselho de Cooperação do Golfo a Brasília,https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/visita-oficial-do-secretario-geral-do-conselho-de-cooperacao-do-golfo-a-brasilia,25/06/2024,18h42,Data não disponível,Horário não disponível,2024,Junho,269,Comunicações e Transparência Pública
Notas à Imprensa - Itamaraty,"Participação do Brasil na 54ª Assembleia Geral da Organização dos Estados Americanos (Assunção, Paraguai, 26 a 28 de junho de 2024)",https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/participacao-do-brasil-na-54a-assembleia-geral-da-organizacao-dos-estados-americanos-assuncao-paraguai-26-a-28-de-junho-de-2024,25/06/2024,18h28,Data não disponível,Horário não disponível,2024,Junho,268,Comunicações e Transparência Pública
Notas à Imprensa - Itamaraty,Abertura de mercado na Nigéria para produtos da pecuária brasileira - Nota Conjunta MAPA/MRE,https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/abertura-de-mercado-na-nigeria-para-produtos-da-pecuaria-brasileira-nota-conjunta-mapa-mre,25/06/2024,18h15,Data não disponível,Horário não disponível,2024,Junho,267,Comunicações e Transparência Pública
Notas à Imprensa - Itamaraty,Documentos resultantes da Reunião da Força-Tarefa do G20 para o Estabelecimento de uma Aliança Global contra a Fome e a Pobreza,https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/documentos-resultantes-da-reuniao-da-forca-tarefa-do-g20-para-o-estabelecimento-de-uma-alianca-global-contra-a-fome-e-a-pobreza,24/07/2024,10h41,24/07/2024,12h29,2024,Julho,326,Comunicações e Transparência Pública
